LOCATION_LONGITUDE,LOCATION_LATITUDE,INCIDENT_UNIQUE_IDENTIFIER,INCIDENT_DATE,INCIDENT_TIME,SUBJECT_INJURY,TYPE_OF_FORCE_USED,WEAPON_OR_TOOL_USED,SUBJECT_RACE,SUBJECT_GENDER,SUBJECT_AGE,REASON_FOR_FORCE,LOCATION_DISTRICT
-93.27477304,44.98282654,24835,2017-12-18,02:01:00.000Z,,ChemIrritant,Personal Mace,Black,Female,0,Commission of Crime,1
-93.27477304,44.98282654,24836,2017-12-18,02:01:00.000Z,,ChemIrritant,Personal Mace,Black,Female,0,Commission of Crime,1
-93.27477304,44.98282654,24837,2017-12-18,02:01:00.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,0,Commission of Crime,1
-93.27477304,44.98282654,24838,2017-12-18,02:01:00.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,0,Commission of Crime,1
-93.32062788,44.94793822,24840,2017-12-18,19:32:27.000Z,,BodilyForceType,Body Weight to Pin,White,Male,53,Tensed,5
-93.32062788,44.94793822,24841,2017-12-18,19:32:27.000Z,,BodilyForceType,Body Weight to Pin,White,Male,53,Tensed,5
-93.32062788,44.94793822,24842,2017-12-18,19:32:27.000Z,,BodilyForceType,Conscious Neck Restraint,White,Male,53,Tensed,5
-93.28866121,45.01850927,24843,2017-12-19,15:19:52.000Z,0,BodilyForceType,Slaps,Black,Male,30,Commission of Crime,4
-93.32400351,44.92062434,24844,2017-12-19,20:18:37.000Z,,BodilyForceType,Body Weight to Pin,White,Male,13,Tensed,5
-93.32400351,44.92062434,24845,2017-12-19,20:18:37.000Z,,BodilyForceType,Body Weight to Pin,White,Male,13,Tensed,5
-93.29496193,45.01494436,24846,2017-12-20,17:46:35.000Z,0,BodilyForceType,Knees,Black,Male,36,Unspecified,4
-93.29496193,45.01494436,24847,2017-12-20,17:46:35.000Z,0,BodilyForceType,Punches,Black,Male,36,Unspecified,4
-93.30198257,44.98086714,24848,2017-12-21,06:15:58.000Z,-1,BodilyForceType,Punches,White,Male,35,Tensed,4
-93.30198257,44.98086714,24849,2017-12-21,06:15:58.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,35,Tensed,4
-93.30198257,44.98086714,24850,2017-12-21,06:15:58.000Z,-1,BodilyForceType,Punches,White,Male,35,Tensed,4
-93.30198257,44.98086714,24851,2017-12-21,06:15:58.000Z,-1,BodilyForceType,Push Away,White,Male,35,Tensed,4
-93.30198257,44.98086714,24852,2017-12-21,06:15:58.000Z,-1,BodilyForceType,Slaps,White,Male,35,Tensed,4
-93.30198257,44.98086714,24853,2017-12-21,06:15:58.000Z,-1,BodilyForceType,Punches,White,Male,35,Tensed,4
-93.27819736,44.97694447,24854,2017-12-22,00:56:30.000Z,0,BodilyForceType,Joint Lock,Black,Male,24,Tensed,1
-93.27819736,44.97694447,24855,2017-12-22,00:56:30.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,24,Tensed,1
-93.27819736,44.97694447,24856,2017-12-22,00:56:30.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,24,Tensed,1
-93.27529839,44.98650497,24857,2017-12-22,02:57:02.000Z,,BodilyForceType,Push Away,Other / Mixed Race,Female,28,Tensed,1
-93.27529839,44.98650497,24858,2017-12-22,02:57:02.000Z,,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Female,28,Tensed,1
-93.27529839,44.98650497,24859,2017-12-22,02:57:02.000Z,,BodilyForceType,Push Away,Other / Mixed Race,Female,28,Tensed,1
-93.27529839,44.98650497,24860,2017-12-22,02:57:02.000Z,,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Female,28,Tensed,1
-93.28422219,44.95643118,24861,2017-12-22,13:02:30.000Z,,TaserDeployed,Red Dot,White,Male,36,Unspecified,5
-93.28422219,44.95643118,24862,2017-12-22,13:02:30.000Z,,ForceGeneral,Compliance,White,Male,36,Unspecified,5
-93.28422219,44.95643118,24863,2017-12-22,13:02:30.000Z,,K9Lead,Off Lead,White,Male,36,Unspecified,5
-93.27791176,44.9332106,24864,2017-12-24,01:21:49.000Z,,BodilyForceType,Joint Lock,White,Female,26,Commission of Crime,5
-93.27791176,44.9332106,24865,2017-12-24,01:21:49.000Z,,BodilyForceType,Body Weight to Pin,White,Female,26,Commission of Crime,5
-93.27791176,44.9332106,24866,2017-12-24,01:21:49.000Z,,BodilyForceType,Punches,White,Female,26,Commission of Crime,5
-93.27188308,44.9800647,24867,2017-12-24,01:26:33.000Z,0,BodilyForceType,Punches,Black,Male,31,Tensed,1
-93.27314066,44.98080828,24868,2017-12-24,02:13:00.000Z,,ChemIrritant,Personal Mace,Black,Male,21,Verbal Non-Compliance,1
-93.27314066,44.98080828,24869,2017-12-24,02:13:00.000Z,,ChemIrritant,Crowd Control Mace,Black,Male,21,Verbal Non-Compliance,1
-93.27342211,44.97543284,24870,2017-12-24,11:50:00.000Z,,BodilyForceType,Joint Lock,Black,Male,50,Tensed,1
-93.27342211,44.97543284,24871,2017-12-24,11:50:00.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,50,Tensed,1
-93.27342211,44.97543284,24872,2017-12-24,14:26:12.000Z,,BodilyForceType,Joint Lock,Other / Mixed Race,Male,47,Tensed,1
-93.27342211,44.97543284,24873,2017-12-24,14:26:12.000Z,,BodilyForceType,Push Away,Other / Mixed Race,Male,47,Tensed,1
-93.27342211,44.97543284,24874,2017-12-24,14:26:12.000Z,,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,47,Tensed,1
-93.30826503,45.01956023,24875,2017-12-24,17:23:35.000Z,,BodilyForceType,Push Away,Black,Male,46,Unspecified,4
-93.2574971,44.9582336,24876,2017-12-25,04:08:02.000Z,0,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,17,Fled in Vehicle,3
-93.25563676,45.00307473,24877,2017-12-26,21:22:42.000Z,-1,BodilyForceType,Joint Lock,White,Male,51,Tensed,2
-93.28184224,44.99911093,24878,2017-12-27,01:52:23.000Z,-1,ImprovisedWeaponType,Other (specify),Black,Male,36,Unspecified,4
-93.28184224,44.99911093,24879,2017-12-27,01:52:23.000Z,-1,BodilyForceType,Knees,Black,Male,36,Unspecified,4
-93.31098148,45.0286109,24880,2017-12-27,16:26:52.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Female,57,Verbal Non-Compliance,4
-93.31098148,45.0286109,24881,2017-12-27,16:26:52.000Z,-1,TaserDeployed,Firing Darts,Black,Female,57,Verbal Non-Compliance,4
-93.25860145,44.97772323,24882,2017-12-29,19:55:02.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,33,Commission of Crime,1
-93.25860145,44.97772323,24883,2017-12-29,19:55:02.000Z,-1,TaserDeployed,Red Dot,Black,Male,33,Commission of Crime,1
-93.25860145,44.97772323,24884,2017-12-29,19:55:02.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,33,Commission of Crime,1
-93.30826503,45.01956023,24885,2017-12-30,16:54:09.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,29,Tensed,4
-93.30826503,45.01956023,24886,2017-12-30,16:54:09.000Z,-1,BodilyForceType,Push Away,Black,Male,29,Tensed,4
-93.30826503,45.01956023,24887,2017-12-30,16:54:09.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,29,Tensed,4
-93.30826503,45.01956023,24888,2017-12-30,16:54:09.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,29,Tensed,4
-93.28810737,44.94748459,24889,2017-12-31,02:11:44.000Z,,BodilyForceType,Joint Lock,White,Male,30,Tensed,5
-93.28810737,44.94748459,24890,2017-12-31,02:11:44.000Z,,BodilyForceType,Body Weight to Pin,White,Male,30,Tensed,5
-93.27249909,44.97962594,24891,2017-12-31,02:39:40.000Z,,ChemIrritant,Personal Mace,Black,Male,28,Tensed,1
-93.30064649,45.014097,24892,2017-12-31,23:45:14.000Z,,BodilyForceType,Push Away,Black,Female,31,Assaulted Officer,4
-93.30064649,45.014097,24893,2017-12-31,23:45:14.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,31,Assaulted Officer,4
-93.30064649,45.014097,24894,2017-12-31,23:45:14.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,31,Assaulted Officer,4
0,0,25069,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24895,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24896,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24897,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24898,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24899,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24900,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24901,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24902,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24903,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24904,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24905,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24906,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24907,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24908,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24909,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24910,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24911,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24912,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24913,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24914,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24915,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24916,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24917,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24918,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24919,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24920,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24921,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24922,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24923,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24924,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24925,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24926,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24927,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24928,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24929,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24930,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24931,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24932,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24933,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24934,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24935,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24936,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24937,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24938,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24939,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24940,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24941,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24942,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24943,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24944,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24945,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24946,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24947,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24948,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24949,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24950,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24951,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24952,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24953,2018-01-01,00:00:00.000Z,,,0,,,,,
-93.28862611,45.00771968,24954,2018-01-01,22:06:07.000Z,0,ImprovisedWeaponType,Other (specify),Black,Male,14,Fled on Foot,4
-93.29985387,45.00318547,24955,2018-01-01,22:18:21.000Z,-1,K9Lead,On Lead,Black,Male,23,Fled on Foot,4
-93.31077401,44.99969153,24956,2018-01-01,22:33:40.000Z,,BodilyForceType,Joint Lock,Black,Male,61,Tensed,4
-93.31077401,44.99969153,24957,2018-01-01,22:33:40.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,61,Tensed,4
-93.31077401,44.99969153,24958,2018-01-01,22:33:40.000Z,,BodilyForceType,Push Away,Black,Male,61,Tensed,4
-93.31077401,44.99969153,24959,2018-01-01,22:33:40.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,61,Tensed,4
-93.25056816,44.95195548,24960,2018-01-01,22:43:14.000Z,-1,BodilyForceType,Push Away,Black,Male,24,Verbal Non-Compliance,3
0,0,24968,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24969,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24970,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24971,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24972,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24973,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24974,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24975,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24976,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24977,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24978,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24979,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24980,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24981,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24982,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24983,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24984,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24985,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24986,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24987,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24988,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24989,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24990,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24991,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24992,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24993,2018-01-01,00:00:00.000Z,,,0,,,,,
0,0,24994,2018-01-01,00:00:00.000Z,,,0,,,,,
-93.28365334,44.94835544,24961,2018-01-02,00:08:42.000Z,,BodilyForceType,Body Weight to Pin,White,Female,30,Fled on Foot,5
-93.28337346,45.0101124,24962,2018-01-02,00:59:27.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,41,Fled in Vehicle,4
-93.28337346,45.0101124,24963,2018-01-02,00:59:27.000Z,,BodilyForceType,Punches,Black,Male,41,Fled in Vehicle,4
-93.28337346,45.0101124,24964,2018-01-02,00:59:27.000Z,,BodilyForceType,Knees,Black,Male,41,Fled in Vehicle,4
-93.28337346,45.0101124,24965,2018-01-02,00:59:27.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,41,Fled in Vehicle,4
-93.28337346,45.0101124,24966,2018-01-02,00:59:27.000Z,,BodilyForceType,Conscious Neck Restraint,Black,Male,41,Fled in Vehicle,4
-93.28337346,45.0101124,24967,2018-01-02,00:59:27.000Z,,BodilyForceType,Knees,Black,Male,41,Fled in Vehicle,4
-93.29985387,45.00318547,24995,2018-01-03,14:18:32.000Z,,TaserDeployed,Firing Darts,Other / Mixed Race,Male,29,Verbal Non-Compliance,4
-93.26678531,44.98116889,24996,2018-01-03,18:52:45.000Z,-1,BodilyForceType,Push Away,Black,Male,18,Fled in Vehicle,1
-93.26678531,44.98116889,24997,2018-01-03,18:52:45.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,18,Fled in Vehicle,1
-93.26678531,44.98116889,24998,2018-01-03,18:52:45.000Z,-1,ForceGeneral,Compliance,Black,Male,18,Fled in Vehicle,1
-93.27819736,44.97694447,25001,2018-01-04,01:27:57.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,73,,1
-93.27819736,44.97694447,25002,2018-01-04,01:27:57.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,73,Unspecified,1
-93.28366863,44.94473559,25003,2018-01-04,22:11:16.000Z,-1,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25004,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Touch,Other / Mixed Race,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25036,2018-01-04,22:11:16.000Z,-1,BodilyForceType,Push Away,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25037,2018-01-04,22:11:16.000Z,-1,BodilyForceType,Punches,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25038,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Firing Darts,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25039,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Touch,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25040,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Red Dot,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25041,2018-01-04,22:11:16.000Z,-1,BodilyForceType,Push Away,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25042,2018-01-04,22:11:16.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25043,2018-01-04,22:11:16.000Z,-1,BodilyForceType,Punches,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25044,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Firing Darts,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25045,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Touch,White,Male,26,Assaulted Officer,5
-93.28366863,44.94473559,25046,2018-01-04,22:11:16.000Z,-1,TaserDeployed,Red Dot,White,Male,26,Assaulted Officer,5
-93.27819736,44.97694447,24999,2018-01-04,01:27:57.000Z,,BodilyForceType,Joint Lock,Black,Male,73,,1
-93.27819736,44.97694447,25000,2018-01-04,01:27:57.000Z,,BodilyForceType,Push Away,Black,Male,73,,1
-93.28299,44.95134443,25005,2018-01-05,00:57:57.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,20,Commission of Crime,5
-93.29431189,45.00864826,25006,2018-01-05,15:26:06.000Z,-1,ImprovisedWeaponType,Other (specify),White,Female,27,Verbal Non-Compliance,4
-93.29431189,45.00864826,25007,2018-01-05,15:26:06.000Z,-1,ImprovisedWeaponType,Other (specify),White,Female,27,Verbal Non-Compliance,4
-93.29431189,45.00864826,25008,2018-01-05,15:26:06.000Z,-1,ImprovisedWeaponType,Other (specify),White,Female,27,Verbal Non-Compliance,4
-93.22708179,44.94045398,25009,2018-01-05,18:28:31.000Z,0,BodilyForceType,Push Away,Other / Mixed Race,Male,44,Tensed,3
-93.22708179,44.94045398,25010,2018-01-05,18:28:31.000Z,0,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,44,Tensed,3
-93.21910856,44.9475873,25011,2018-01-05,18:45:55.000Z,,TaserDeployed,Firing Darts,Black,Male,20,Tensed,3
-93.21910856,44.9475873,25012,2018-01-05,18:45:55.000Z,,TaserDeployed,Red Dot,Black,Male,20,Tensed,3
-93.21910856,44.9475873,25013,2018-01-05,18:45:55.000Z,,TaserDeployed,Display,Black,Male,20,Tensed,3
-93.21910856,44.9475873,25014,2018-01-05,18:45:55.000Z,,ForceGeneral,Compliance,Black,Male,20,Tensed,3
-93.30443026,44.99943921,25015,2018-01-06,01:37:46.000Z,0,TaserDeployed,Firing Darts,Black,Male,29,Fled on Foot,4
-93.30443026,44.99943921,25016,2018-01-06,01:37:46.000Z,0,TaserDeployed,Red Dot,Black,Male,29,Fled on Foot,4
-93.30443026,44.99943921,25017,2018-01-06,01:37:46.000Z,0,TaserDeployed,Display,Black,Male,29,Fled on Foot,4
-93.27249909,44.97962594,25018,2018-01-06,00:09:40.000Z,,ChemIrritant,Personal Mace,not recorded,not recorded,0,Unspecified,1
-93.27249909,44.97962594,25019,2018-01-06,00:09:40.000Z,,ChemIrritant,Personal Mace,not recorded,not recorded,0,Unspecified,1
-93.27965923,44.95284261,25020,2018-01-06,19:16:53.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,44,Unspecified,5
-93.24736686,44.95464106,25021,2018-01-06,22:15:34.000Z,0,BodilyForceType,Kicks,Native American,Male,46,Fled on Foot,3
-93.24736686,44.95464106,25022,2018-01-06,22:15:34.000Z,0,ForceGeneral,Compliance,Native American,Male,46,Fled on Foot,3
-93.27311624,44.98164758,25023,2018-01-07,02:27:39.000Z,,ChemIrritant,Crowd Control Mace,White,Female,21,Commission of Crime,1
-93.29182253,45.02123913,25024,2018-01-07,20:17:38.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,22,Tensed,4
-93.25185217,44.95006349,25025,2018-01-07,20:35:35.000Z,0,BodilyForceType,Slaps,White,Female,26,Unspecified,3
-93.27188308,44.9800647,25026,2018-01-09,01:43:23.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,36,Unspecified,1
-93.27188308,44.9800647,25027,2018-01-09,01:43:23.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,36,Unspecified,1
-93.27188308,44.9800647,25028,2018-01-09,01:43:23.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,32,Unspecified,1
-93.27188308,44.9800647,25029,2018-01-09,01:43:23.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,36,Unspecified,1
-93.27188308,44.9800647,25030,2018-01-09,01:43:23.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,36,Unspecified,1
-93.27188308,44.9800647,25031,2018-01-09,01:43:23.000Z,,ChemIrritant,Crowd Control Mace,Black,Female,32,Unspecified,1
-93.2753473,44.97758226,25032,2018-01-09,02:35:55.000Z,0,TaserDeployed,Touch,Black,Female,29,Assaulted Officer,1
-93.2753473,44.97758226,25033,2018-01-09,02:35:55.000Z,0,TaserDeployed,Red Dot,Black,Female,29,Assaulted Officer,1
-93.29308501,44.96091606,25034,2018-01-10,19:09:41.000Z,,BodilyForceType,Joint Lock,Black,Female,14,Tensed,5
-93.29308501,44.96091606,25035,2018-01-10,19:09:41.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,14,Tensed,5
-93.27644748,44.9776096,25047,2018-01-11,07:47:15.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,28,Unspecified,1
-93.28873705,44.94836293,25048,2018-01-13,00:43:55.000Z,,BodilyForceType,Joint Lock,White,Male,39,Unspecified,5
-93.28873705,44.94836293,25049,2018-01-13,00:43:55.000Z,,BodilyForceType,Push Away,White,Male,39,Unspecified,5
-93.28873705,44.94836293,25050,2018-01-13,00:43:55.000Z,,BodilyForceType,Body Weight to Pin,White,Male,39,Unspecified,5
-93.28873705,44.94836293,25051,2018-01-13,00:43:55.000Z,,BodilyForceType,Joint Lock,White,Male,39,Unspecified,5
-93.28873705,44.94836293,25052,2018-01-13,00:43:55.000Z,,BodilyForceType,Body Weight to Pin,White,Male,39,Unspecified,5
-93.2774358,44.97608664,25053,2018-01-13,02:15:25.000Z,-1,BodilyForceType,Push Away,not recorded,Male,28,Tensed,1
-93.27559378,44.98711124,25054,2018-01-14,01:03:42.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,29,Commission of Crime,1
-93.30064649,45.014097,25055,2018-01-14,06:37:15.000Z,,TaserDeployed,Red Dot,Black,Male,20,Commission of Crime,4
-93.25894835,44.97518399,25056,2018-01-14,18:35:38.000Z,,BodilyForceType,Joint Lock,Black,Male,26,Commission of Crime,1
-93.25894835,44.97518399,25057,2018-01-14,18:35:38.000Z,,BodilyForceType,Push Away,Black,Male,26,Commission of Crime,1
-93.25894835,44.97518399,25058,2018-01-14,18:35:38.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,26,Commission of Crime,1
-93.27342211,44.97543284,25059,2018-01-14,19:23:59.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,32,Tensed,1
-93.21921931,44.92059183,25060,2018-01-17,01:41:24.000Z,,BodilyForceType,Joint Lock,Native American,Male,25,Tensed,3
-93.21921931,44.92059183,25061,2018-01-17,01:41:24.000Z,,BodilyForceType,Body Weight to Pin,Native American,Male,25,Tensed,3
-93.31206217,45.00619106,25062,2018-01-17,20:35:34.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,38,Tensed,4
-93.31206217,45.00619106,25063,2018-01-17,20:35:34.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,38,Tensed,4
-93.24994104,44.95101337,25064,2018-01-18,01:21:37.000Z,,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,14,Tensed,3
-93.25245528,45.00993912,25065,2018-01-19,20:39:47.000Z,,ChemIrritant,Personal Mace,Unknown,Unknown,0,Commission of Crime,2
-93.24486065,44.9688689,25066,2018-01-19,23:05:05.000Z,0,BodilyForceType,Push Away,Black,Male,29,Fled on Foot,1
-93.24486065,44.9688689,25067,2018-01-19,23:05:05.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,29,Fled on Foot,1
-93.24486065,44.9688689,25068,2018-01-19,23:05:05.000Z,0,BodilyForceType,Punches,Black,Male,29,Fled on Foot,1
-93.29827352,44.94960945,25070,2018-01-21,01:29:51.000Z,0,BodilyForceType,Push Away,White,Male,23,Tensed,5
-93.29827352,44.94960945,25071,2018-01-21,01:29:51.000Z,0,BodilyForceType,Body Weight to Pin,White,Male,23,Tensed,5
-93.29827352,44.94960945,25072,2018-01-21,01:29:51.000Z,0,BodilyForceType,Slaps,White,Male,23,Tensed,5
-93.29827352,44.94960945,25073,2018-01-21,01:29:51.000Z,0,BodilyForceType,Punches,White,Male,23,Tensed,5
-93.28991586,45.01491953,25074,2018-01-21,23:09:53.000Z,0,BodilyForceType,Push Away,Black,Female,27,Verbal Non-Compliance,4
-93.29001302,44.9483642,25075,2018-01-22,02:43:25.000Z,,BodilyForceType,Joint Lock,Asian,Male,30,Tensed,5
-93.29001302,44.9483642,25076,2018-01-22,02:43:25.000Z,,BodilyForceType,Push Away,Asian,Male,30,Tensed,5
-93.26203603,44.94936571,25077,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Joint Lock,White,Male,35,Commission of Crime,3
-93.26203603,44.94936571,25078,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,35,Commission of Crime,3
-93.26203603,44.94936571,25079,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,35,Commission of Crime,3
-93.26203603,44.94936571,25080,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,35,Commission of Crime,3
-93.26203603,44.94936571,25081,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Joint Lock,White,Male,35,Commission of Crime,3
-93.26203603,44.94936571,25082,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,35,Commission of Crime,3
-93.26203603,44.94936571,25083,2018-01-23,18:58:21.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,35,Commission of Crime,3
